7,SUSP-2,SERVICE - SUSPICIOUS PERSON,2025-07-27,1451,9900 GEORGETOWN PIKE,GTFL,VA,22066
7,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-27,1451,9900 GEORGETOWN PIKE,GTFL,VA,22066
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-07-27,1511,5100 WOODMERE DR;201,CENT,VA,20120
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-27,1521,7900 RICHMOND HWY,ALEX,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-27,1525,11900 MARKET ST,RESTON,VA,20190
1,LARC-23-11,LARCENY - CHECKS; CREDIT CARDS; BANK NOTES; ETC. (23H),2025-07-27,1530,1200 SPRING HILL RD,MCLEAN,VA,22102
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1539,7200 COMMERCE ST,SFLD,VA,22150
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-07-27,1541,6900 COTTONTAIL CT,SFLD,VA,22153
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-27,1543,3500 SOUTH JEFFERSON ST,FLCH,VA,22041
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1547,7300 HARTSHORNE SQ,ALEX,VA,22315
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-27,1547,6700 TOWER DR,ALEX,VA,22306
1,SERV-2,SERVICE - CIVIL DISPUTE,2025-07-27,1548,6100 WILLSTON DR,Falls Church,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-27,1611,13300 FAIRFIELD RIDGE AVE;235,HRND,VA,20171
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2025-07-27,1612,GUINEA RD/ELLENWOOD LN,FRFX,VA,22032
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-27,1618,3500 SOUTH JEFFERSON ST,FLCH,VA,22041
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-07-27,1624,3000 RITTENHOUSE CIR,FRFX,VA,22031
5,ASSLT-13A-2,ASSAULT - KNIFE OR CUTTING INSTRUMENT (13A),2025-07-27,1625,6300 RICHMOND HWY,ALEX,VA,22306
5,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1625,6300 RICHMOND HWY,ALEX,VA,22306
5,BURG-220-4,BURGLARY - POSSESS BURGLARY TOOLS (90Z),2025-07-27,1625,6300 RICHMOND HWY,ALEX,VA,22306
5,DRUG-35A-1,DRUG - OPIUM/COCAINE POSSESSION (35A),2025-07-27,1625,6300 RICHMOND HWY,ALEX,VA,22306
5,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD (26B),2025-07-27,1625,6300 RICHMOND HWY,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-27,1638,8400 OLD COURTHOUSE RD,VNNA,VA,22182
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-27,1639,1400 CHAIN BRIDGE RD,MCLN,VA,22101
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1652,5800 VILLAGE GREEN DR,Alexandria,VA,22309
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-27,1709,1800 JONATHAN WAY,RSTN,VA,20190
1,SERV-11,SERVICE - NATURAL DEATH,2025-07-27,1712,7400 SPRING VILLAGE DR;323,SFLD,VA,22150
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-07-27,1713,14400 WILLIAM CARR LN,CENT,VA,20120
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1713,14400 WILLIAM CARR LN,CENT,VA,20120
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-27,1714,1700 WESTWIND WAY,MCLN,VA,22102
1,LARC-23-10,LARCENY - THEFT OF SERVICES (23H),2025-07-27,1730,3000 GATE HOUSE PLZ,Falls Church,VA,22042
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1730,5200 BALLYCASTLE CIR,ALEX,VA,22315
1,SERV-2,SERVICE - CIVIL DISPUTE,2025-07-27,1734,5800 KINGSTOWNE CTR,ALEX,VA,22315
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-27,1746,6700 RICHMOND HWY,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-27,1746,6700 RICHMOND HWY,ALEX,VA,22306
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-27,1751,2300 FREETOWN CT;22C,RSTN,VA,20191
1,WARR-90Z-11,WARRANT ORDER - VIOLATE EPO/PO/PPO,2025-07-27,1759,1700 MAXWELL CT,MCLN,VA,22101
3,LARC-23-11,LARCENY - CHECKS; CREDIT CARDS; BANK NOTES; ETC. (23H),2025-07-27,1800,6700 LENCLAIR ST,ALEX,VA,22306
3,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-07-27,1800,6700 LENCLAIR ST,ALEX,VA,22306
3,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY (90J),2025-07-27,1800,6700 LENCLAIR ST,ALEX,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1805,4900 MANITOBA DR;203,ALEX,VA,22312
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1808,8100 STRAWBERRY LN;221,FLCH,VA,22042
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2025-07-27,1817,LAWYERS RD/GUNNELL FARMS DR,VNNA,VA,22181
2,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-27,1819,13100 ROSE PETAL CIR,HRND,VA,20171
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1830,8900 LORTON STATION BLVD,LORTON,VA,22079
1,SUSP-2,SERVICE - SUSPICIOUS PERSON,2025-07-27,1830,6300 ANDREW MATTHEW TER,SFLD,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-27,1844,11400 WHITE OAK CT,HRND,VA,20170
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1845,8200 GUNSTON CORNER LN,LRTN,VA,22079
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-27,1856,4111TILLY LACE CT,CHAN,VA,20151
1,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY (90J),2025-07-27,1857,9500 WORKHOUSE WAY,LRTN,VA,22079
1,SERV-11,SERVICE - NATURAL DEATH,2025-07-27,1858,6600 DEGEN DR,BRKE,VA,22015
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-27,1901,14300 SUMMER TREE RD,CENT,VA,20121
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2025-07-27,1902,2400 CENTREVILLE RD,HRND,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-27,1916,4500 FILLINGAME DR,CHAN,VA,20151
1,DISORD-90C-2,DISORDERLY CONDUCT - DISORDERLY CONDUCT (90C),2025-07-27,1917,8600 RICHMOND HWY,ALEX,VA,22309
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-07-27,1918,13600 LEGACY CIR,HERNDON,VA,20171
1,SERV-2,SERVICE - CIVIL DISPUTE,2025-07-27,1919,13700 SAYWARD BLVD;314,HRND,VA,20171
1,ASSLT-13A-7,ASSAULT - MOB (13A),2025-07-27,1933,6300 LITTLE RIVER TPKE,ALEX,VA,22312
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-27,1946,7400 EASTMORELAND RD;311,ANDL,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,1946,5900 RICHMOND HWY,ALEX,VA,22303
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-27,1959,5700 TELEGRAPH RD,ALEX,VA,22303
1,LARC-23-8,LARCENY - THEFT OF BICYCLES (23H),2025-07-27,2000,2700 MEMORIAL ST,Alexandria,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-27,2011,14700 CARDIGAN SQ,CENT,VA,20120
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-07-27,2015,14200 CENTREVILLE SQ,CENTREVILLE,VA,20121
4,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,2021,2800 HARTLAND RD,FLCH,VA,
4,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-07-27,2021,2800 HARTLAND RD,FLCH,VA,
4,PRIS-90Z-4,ARREST - RESIST ARREST (90Z),2025-07-27,2021,2800 HARTLAND RD,FLCH,VA,
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-27,2031,5600 REVERCOMB CT,FRFX,VA,22030
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-27,2032,8000 RICHMOND HWY;4,ALEX,VA,22306
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-07-27,2041,1600 WINTERWOOD PL,HRND,VA,20170
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-27,2055,6800 RICHMOND HWY,ALEX,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,2102,4368TILLY SHOPPING CTR,CHAN,VA,20151
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-27,2120,3400 MEMORIAL ST,ALEX,VA,22306
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY (290),2025-07-27,2200,COLONY VIEW DRIVE  / LATNEY ROAD,Fairfax,VA,22032
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-27,2200,3400 BEECHCRAFT DR,ALEX,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,2204,11900 BOWMAN TOWNE DR,RSTN,VA,20190
1,WEAP-520-1,WEAPON - CONCEALED WEAPON VIOLATION (520),2025-07-27,2223,3300 GLEN CARLYN DR,FLCH,VA,22041
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2025-07-27,2228,2900 SUTTON RD,VNNA,VA,22181
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-07-27,2254,2600 OCCIDENTAL DR,VIENNA,VA,22180
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-27,2325,8100 TIS WELL DR,ALEX,VA,22306
1,ABC-90G-7,ABC - ILLEGAL POSSESSION ALCOHOL/MINOR (90G),2025-07-27,2336,8500 OAK CHASE CIR,FXST,VA,22039
1,SERV-50,SERVICE - CIVIL MARIJUANA VIOLATION,2025-07-27,2336,8500 OAK CHASE CIR,FXST,VA,22039
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-27,2336,8500 OAK CHASE CIR,FXST,VA,22039
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-07-28,0000,2300 HUNTINGTON AVE,Alexandria,VA,22303
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,0000,6000 RICHMOND HWY,Alexandria,VA,22303
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-07-28,0000,4900 STONECROFT BLVD,CHANTILLY,VA,20151
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-28,0000,1100 TREESIDE LN,HERNDON,VA,20170
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,0000,10500 JUDICIAL DR,Fairfax,VA,22030
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,0000,4600 JOHN HANCOCK COURT,ANNANDALE,VA,22003
1,TRES-90J-6,TRESPASSING - OTHER (90J),2025-07-28,0014,3300 NEVIUS ST,FLCH,VA,22041
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-28,0016,13900 STONEFIELD DR,CLFT,VA,20124
2,SUSP-3,SERVICE - SUSPICIOUS VEHICLE,2025-07-28,0017,8700 RICHMOND HWY,ALEX,VA,22309
1,DEST-290-7,DESTRUCTION - GRAFFITI (290),2025-07-28,0018,9000 BEATTY DR,ALEX,VA,22308
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,0022,2300 ROLLING FORK CIR;103,HRND,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,0037,5600 ROWENA DR,CENT,VA,20120
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,0110,2300 HUNTERS WOODS PLZ,RESTON,VA,20191
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-07-28,0110,2300 HUNTERS WOODS PLZ,RESTON,VA,20191
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-28,0135,5000 CARYN CT;204,ALEX,VA,22312
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-28,0137,6100 DONIVAL SQ,Alexandria,VA,22315
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-28,0146,12200 FOLKSTONE DR,HRND,VA,20171
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,0151,8500 RICHMOND HWY,ALEX,VA,
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-28,0218,6200 SUMMER POND DR,CENTREVILLE,VA,20121
1,WEAP-520-10,WEAPON - SHOOT OR THROW MISSILE INTO BUILDING (520),2025-07-28,0228,6300 OLD CHESTERBROOK RD,MCLN,VA,22101
3,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-28,0249,6400 BURWELL ST,SFLD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,0308,4111TILLY LACE CT,CHAN,VA,20151
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-28,0326,4300 GRAMERCY CIR,ALEX,VA,22309
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-07-28,0355,12500 FAIR LAKES CIR,Fairfax,VA,22033
1,AUTO-240-4,AUTO THEFT - AUTOS (240),2025-07-28,0400,9200 CLEMENTINE CT,LRTN,VA,22079
1,SERV-11,SERVICE - NATURAL DEATH,2025-07-28,0409,12800 ROSE GROVE DR,HRND,VA,20171
1,TRES-90J-4,TRESPASSING - SCHOOL/CHURCH/CEMETERY (90J),2025-07-28,0420,7600 TELEGRAPH RD,ALEX,VA,22315
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-28,0423,9100 POINT REPLETE DR,FTBV,VA,22060
2,AUTO-240-1,AUTO THEFT - UNAUTHORIZED USE (240),2025-07-28,0433,7400 ARLINGTON BLVD,Falls Church,VA,22042
3,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,0527,1500 COLLINGWOOD RD,ALEX,VA,22308
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,0646,4300 MARKHAM ST,ANDL,VA,22003
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-28,0700,13700 Chianti Court,CHANTILLY,VA,20151
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,0740,2800 GROVEMORE LN,VNNA,VA,22180
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,0748,DRANESVILLE RD/LEESBURG PIKE,HRND,VA,20170
1,AUTO-240-6,AUTO THEFT - OTHER VEHICLES (240),2025-07-28,0748,8000 EDINBURGH DR,SPRINGFIELD,VA,22153
2,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS (23G),2025-07-28,0752,2300 WOODLAND CROSSING DR,HERNDON,VA,20171
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-07-28,0819,11600 NORTH SHORE DR;2,RSTN,VA,20190
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-28,0836,5600 MOUNT VERNON MEMORIAL HWY,Alexandria,VA,22309
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,0849,10500 JUDICIAL DR,FRFX,VA,
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,0858,12000 GREYWING SQ;B2,RSTN,VA,20191
1,FRAUD-26C-1,FRAUD - IMPERSONATION (26C),2025-07-28,0900,1100 BROOK VALLEY LN,MCLEAN,VA,22102
1,FRAUD-26C-1,FRAUD - IMPERSONATION (26C),2025-07-28,0900,9100 JEFFERY RD,GREAT FALLS,VA,22066
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,0900,10500 JUDICIAL DR,Fairfax,VA,22030
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,0912,2600 STEEPLECHASE DR,RESTON,VA,20191
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,0919,5100 WESTFIELDS BLVD,CENTREVILLE,VA,20120
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,0930,8500 RICHMOND HWY,ALEX,VA,22309
2,WEAP-520-9,WEAPON - BRANDISHING (520),2025-07-28,0930,8500 RICHMOND HWY,ALEX,VA,22309
1,ASSLT-13C-3,ASSAULT - TELEPHONE THREATS/ABUSE/OBSCENE (13C),2025-07-28,0936,6500 ZOYSIA CT,ALEX,VA,22312
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2025-07-28,0939,2200 FORDHAM DR,ALEX,VA,22307
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,0951,BURKE LAKE RD/FAIRFAX COUNTY PKWY SB,BRKE,VA,22015
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-07-28,0954,1500 NORTHGATE SQ,RESTON,VA,20190
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-07-28,1001,2200 HUNTERS WOODS PLZ,RSTN,VA,20191
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-28,1017,6200 SEVEN CORNERS CTR,FLCH,VA,22044
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-28,1017,6200 SEVEN CORNERS CTR,FLCH,VA,22044
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-28,1022,7800 BELFORD DR;204,ALEX,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1031,5900 PARKRIDGE LN,ALEX,VA,22310
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-28,1040,6400 SPRINGFIELD MALL,SFLD,VA,22150
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-28,1040,6400 SPRINGFIELD MALL,SFLD,VA,22150
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,1040,6400 SPRINGFIELD MALL,SFLD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1041,KIRBY RD/CHESTERFIELD AVE,MCLEAN,VA,22101
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-28,1041,6200 SEVEN CORNERS CTR,FLCH,VA,
1,SUSP-2,SERVICE - SUSPICIOUS PERSON,2025-07-28,1044,6700 GEORGETOWN PIKE,MCLN,VA,22101
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2025-07-28,1049,2700 DORR AVE;803,FRFX,VA,22031
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1050,5800 OAK LEATHER DR,BRKE,VA,22015
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1100,2900 CASHEL LN,VIENNA,VA,22181
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1109,6800 OLD STONE FENCE RD,FXST,VA,22039
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-07-28,1120,5100 GLEN PARK RD,ANNANDALE,VA,22003
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-07-28,1122,14100 SAINT GERMAIN DR,CENT,VA,20121
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-28,1122,5000 CARYN CT,Alexandria,VA,22312
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY (290),2025-07-28,1130,2700 ARLINGTON DR,Alexandria,VA,22306
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-07-28,1130,2700 ARLINGTON DR,Alexandria,VA,22306
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,1132,10500 JUDICIAL DR,FRFX,VA,
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,1133,10500 JUDICIAL DR,FRFX,VA,
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,1134,10500 JUDICIAL DR,FRFX,VA,
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-07-28,1149,4100 MEADOWLAND CT,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-28,1151,2200 GALLOWS RD,dunn loring,VA,22027
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1157,4100 chain bridge rd,Fairfax,VA,
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,1200,8300 MOLINE PL,SPRINGFIELD,VA,22153
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME (26A),2025-07-28,1200,6200 OLD DOMINION DR,MCLEAN,VA,22101
1,FRAUD-26F-1,FRAUD - IDENTITY THEFT,2025-07-28,1200,5500 RIDGETON HILL CT,Fairfax,VA,22032
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-07-28,1200,7600 OAKRIDGE WOODS CT;C1,LRTN,VA,22079
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1200,6700 W WAKEFIELD DR,Alexandria,VA,22307
1,SERV-1,SERVICE - POLICE SERVICE,2025-07-28,1203,2500 TORON CT,ALEX,VA,22306
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-07-28,1213,1400 BALLS HILL RD,MCLN,VA,
3,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,1215,RICHMOND HWY/GROVETON ST,ALEX,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-28,1216,8000 TYSONS CORNER CTR,MCLN,VA,
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-07-28,1221,12300 OAK CREEK LN,Fairfax,VA,22033
1,AUTO-240-4,AUTO THEFT - AUTOS (240),2025-07-28,1229,7100 ROCK RIDGE LN;M,ALEX,VA,22315
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY (290),2025-07-28,1243,2900 EAST LEE AVE,ALEX,VA,22306
1,DISORD-90C-2,DISORDERLY CONDUCT - DISORDERLY CONDUCT (90C),2025-07-28,1259,5900 SEMINARY RD,FLCH,VA,22041
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-07-28,1318,6300 LEESBURG PIKE,FLCH,VA,22044
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-07-28,1319,14200 CENTREVILLE SQ,CENT,VA,20121
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-07-28,1319,4300 HOLLOWSTONE CT,CHAN,VA,20151
2,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,1320,12100 SUNSET HILLS RD,RSTN,VA,20190
2,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-28,1321,2000 INTERNATIONAL DR,MCLN,VA,22102
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-07-28,1322,4600 STRINGFELLOW RD,FAIRFAX,VA,22033
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-07-28,1332,10500 JUDICIAL DR,FRFX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-07-28,1338,7700 RICHMOND HWY,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-28,1338,7700 RICHMOND HWY,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-07-28,1349,5700 BACKLICK RD,SFLD,VA,22150
